,,Barcode,Quantity,Item Name,Date,Company,Stock Take Code,Warehouse,Bin Location,, Count 2 , Count 3 , Count 4 , Count 5 ,
,,1318100190,1,"DIRECT CONTROL VALVE, PILOT OP, DG5VH108C+PVDG4V36C, VICKERS",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,Receiving ,45953.68125, -   , -   , -   ,  ,
,,1022104070,9,"LABEL, LIGHT YELLOW 75MM X 50MM, CODE 396, PANTONE",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68194, -   , -   , -   ,  ,
,,1022104080,8,"LABEL, LIGHT GREEN, 75MM X 50MM, CODE 365, PANTONE",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68194, -   , -   , -   ,  ,
,,1022104040,7,"LABEL, RED, 75MM X 50 MM, CODE 485, PANTONE",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68194, -   , -   , -   ,  ,
,,1022102820,11,"LABEL, BLUE, 75MM X 50MM, PANTONE CODE 306",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68194, -   , -   , -   ,  ,
,,1022104060,10,"LABEL, LIGHT PINK, 75MM X 50MM, CODE 176, PANTONE",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68194, -   , -   , -   ,  ,
,,1022104030,10,"LABEL, ORANGE ,75MM X 50MM, CODE 165, PANTONE",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68194, -   , -   , -   ,  ,
,,1022102830,17,"THERMAL TRANSFER RIBBON, WAX RESIN, 76MM X 300M",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68194, -   , -   , -   ,  ,
,,1810102320,1,"BEARING, SPHERICAL ROLLER, 22319 CAME4C3",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-12-02,45953.68264, -   , -   , -   ,  ,
,,1510101490,3,,0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-12-02,45953.68264, -   , -   , -   ,  ,
,,1510100490,2,"BEARING, CYLINDRICAL ROLLER, SINGLE ROW, NU 322",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-12-02,45953.68264, -   , -   , -   ,  ,
,,1810102230,9,"BEARING, SPHERICAL ROLLER, 21318 CDE4C3",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-12-02,45953.68264, -   , -   , -   ,  ,
,,1810101310,1,"BEARING, DEEP GROOVE BALL, 16026",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-12-02,45953.68264, -   , -   , -   ,  ,
,,1810102330,1,"BEARING, SPHERICAL ROLLER, 23940 ME4C3",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-12-02,45953.68264, -   , -   , -   ,  ,
,,1810102450,2,"BEARING, SPHERICAL ROLLER, 23940 ME4C3",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-12-02,45953.68264, -   , -   , -   ,  ,
,,1510100190,4,"BEARING, SPHERICAL ROLLER, 23940 ME4C3",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-12-02,45953.68264, -   , -   , -   ,  ,
,,1810102610,7,,0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-12-02,45953.68264, -   , -   , -   ,  ,
,,1810102410,2,,0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-12-02,45953.68264, -   , -   , -   ,  ,
,,1537100290,6,"WASHER, NORDLOCK, M10",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-03,45953.68403, -   , -   , -   ,  ,
,,1810105170,682,"WASHER, NORD-LOCK, M12",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-03,45953.68403, -   , -   , -   ,  ,
,,1810105180,1120,"WASHER, NORD-LOCK, M14",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-03,45953.68403, -   , -   , -   ,  ,
,,1810105190,957,"WASHER, NORD-LOCK, M16",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-03,45953.68403, -   , -   , -   ,  ,
,,1810105200,2780,"WASHER, NORD-LOCK, M20",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-03,45953.68403, -   , -   , -   ,  ,
,,1810105210,3120,"WASHER, NORD-LOCK, M24",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-03,45953.68403, -   , -   , -   ,  ,
,,1810105230,920,"WASHER, NORD-LOCK, M36",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-03,45953.68403, -   , -   , -   ,  ,
,,1810105230,10,"WASHER, NORD-LOCK, M36",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-03,45953.68403, -   , -   , -   ,  ,
,,1810105220,506,"WASHER, NORD-LOCK, M30",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-03,45953.68403, -   , -   , -   ,  ,
,,1537102520,200,"WASHER, NORD-LOCK, M42",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-03,45953.68403, -   , -   , -   ,  ,
,,1512107740,22,"COUNTERSUNK CAP SCREW, M5 X 12, GR8.8",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-03,45953.68403, -   , -   , -   ,  ,
,,1016100010,25,"PAINT, WHITE, 5L",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-11-01,45953.68472, -   , -   , -   ,  ,
,,1016101390,15,"PAINT, BATTLESHIP GREY, 5L",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-11-01,45953.68472, -   , -   , -   ,  ,
,,1016100050,6,"PAINT, BLACK, 5L",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-11-01,45953.68472, -   , -   , -   ,  ,
,,1016100020,28,"PRIMER, RED OXIDE, 5L",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-11-01,45953.68472, -   , -   , -   ,  ,
,,1610100080,14,"EXAMINATION PAD, A4",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68472, -   , -   , -   ,  ,
,,1022100030,21,"BOOK, HARD COVER, BLANK, A5",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68472, -   , -   , -   ,  ,
,,1610100120,17,"BOOK, HARD COVER, BLANK, A4",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68472, -   , -   , -   ,  ,
,,1022100000,6,"FILING POCKETS, A4",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68472, -   , -   , -   ,  ,
,,1611100510,4,,0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68472, -   , -   , -   ,  ,
,,1611100530,1,,0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68472, -   , -   , -   ,  ,
,,1810106530,2,"PRINTER CARTRIDGE, TONER, 737, CANON",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68542, -   , -   , -   ,  ,
,,1611100500,2,,0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 4 ,45953.68542, -   , -   , -   ,  ,
,,1523100770,32,"O-RING CORD, Ø2",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.68681, -   , -   , -   ,  ,
,,1523100760,61,"O-RING CORD, Ø2.5",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.68681, -   , -   , -   ,  ,
,,1523100950,30,"O-RING CORD, Ø3",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.68681, -   , -   , -   ,  ,
,,1523100680,45,"O-RING CORD, Ø3.5",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.68681, -   , -   , -   ,  ,
,,1523107840,34,"O-RING CORD, Ø4",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.68681, -   , -   , -   ,  ,
,,1523104710,67,"O-RING CORD, Ø4,5",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.68681, -   , -   , -   ,  ,
,,1523100260,44,"O-RING CORD, Ø5",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.68681, -   , -   , -   ,  ,
,,1523100250,28,"O-RING CORD, Ø5.5",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.68681, -   , -   , -   ,  ,
,,1523100240,28,"O-RING CORD, Ø6",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.68681, -   , -   , -   ,  ,
,,1518101610,1,"RING GEAR, 16562699, 3RD RED, HG380-05-053",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-11-03,45953.68681, -   , -   , -   ,  ,
,,1518101600,2,"PLANET GEAR, 16562704, 3RD RED, HG380-05-054",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-11-03,45953.68681, -   , -   , -   ,  ,
,,1016100040,22,"PAINT, YELLOW, 5L",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-10-01,45953.68819, -   , -   , -   ,  ,
,,1016100030,11,"PAINT, RED, 5L",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-10-01,45953.68819, -   , -   , -   ,  ,
,,1016100000,39,"THINNERS, 5L",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,I-10-01,45953.68819, -   , -   , -   ,  ,
,,1610100170,101,"BOOK, OPERATOR SHIFT REPORT",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.69028, -   , -   , -   ,  ,
,,1612100010,65,"BOOK, VEHICLE LOG",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.69028, -   , -   , -   ,  ,
,,1523100260,21,"O-RING CORD, Ø5",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.69028, -   , -   , -   ,  ,
,,1523100230,19,"O-RING CORD, Ø6.5",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.69028, -   , -   , -   ,  ,
,,1523100220,134,"O-RING CORD, Ø7",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.69028, -   , -   , -   ,  ,
,,1316104070,186,"O-RING CORD, Ø8",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.69028, -   , -   , -   ,  ,
,,1523105370,48,"O-RING CORD, Ø10",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 5,45953.69028, -   , -   , -   ,  ,
,,1248100620,1,"BLACKVIEW, BV 6300 PRO",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 6,45953.69167, -   , -   , -   ,  ,
,,1018100770,1,"CAMERA, FIXED DOME, VANDAL RESISTANT, UNV, Ultra H.265, 4MP",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 6,45953.69167, -   , -   , -   ,  ,
,,1810110420,1,,0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,LOCK OUT 6,45953.69167, -   , -   , -   ,  ,
,,1810103050,2,"SEAL, OIL, 64X21238-4221, GARLOCK",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-01,45954.33958, -   , -   , -   ,  ,
,,1523108140,4,"SEAL, LIP METAL CASE, 24700-1713, GARLOCK",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-01,45954.33958, -   , -   , -   ,  ,
,,1810103070,2,"SEAL, LIP METAL CASE, 22.1/2""X24.1/2""X7/8"",64X4279, GARLOCK",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-01,45954.33958, -   , -   , -   ,  ,
,,1523108860,4,"SEAL, OIL, 64 4632, GARLOCK",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-01,45954.33958, -   , -   , -   ,  ,
,,1315100080,3,"BUSH, REAR, HYDRAULIC PUMP, 391-0482-306",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1315100190,8,"SEAL, BACK UP, WEAR PLATE",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1112100560,20,"O-RING, Ø6.2 X 208 (ID), 76.90 H-81",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1553101010,5,"MAGNET BLOCK, 50 X 50 X 16",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1810105500,0,"WASHER, LOCK Ø90 X 126mm, MB18 SKF",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1313100870,1,"CYLINDER, A11V40, REXROTH",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1313100880,1,"SWASH PLATE, A11V40, REXROTH",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1315103480,9,"PISTON, A11V40, REXROTH",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1313100890,1,"RETAINER PLATE, A11V40, REXROTH",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1313100900,1,"VALVE PLATE, A11V40, REXROTH",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1535100170,1,"CHAIN, ROLLER, 3/8"" PITCH, 89739, BOART LONGYEAR",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1315100800,12,"PISTON, ALL DYNEX PUMPS, 9001.900, DYNEX",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1318106420,4,"PISTON, ALL DYNEX PUMPS, 9001.900, DYNEX",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1523110310,10,"SEAL BOX OIL SEAL, Ø90 X 70 X 12, NANJING YALONG",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1523100020,39,"OIL SEAL OF THE SEALING BOX 55X75X12, 3W125A-01-05-03",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1522100380,1,"ROLL PIN, Ø12 X 40",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1321100020,4,"SPIDER COUPLING ELEMENT, GR42",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1219107900,0,,0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1316102280,2,"SEAL KIT, MAIN CYLINDER, 009-09-045-SK",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1316111660,2,,0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-05-02,45954.34306, -   , -   , -   ,  ,
,,1315100290,3,"SEAL KIT, PF2008-10 AXIAL PISTON PUMP, K2012.9010, DYNEX",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34514, -   , -   , -   ,  ,
,,1523109070,0,"O-RING, Ø3.5 X 32 (ID)",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34514, -   , -   , -   ,  ,
,,1316101890,1,"SEAL KIT, PIPELOADER CYLINDER, 009-14-033-SK",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34514, -   , -   , -   ,  ,
,,1112101610,0,"O-RING, Ø9.65 X 155 (ID), YELLOW",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34514, -   , -   , -   ,  ,
,,1316100300,16,"SEAL, OIL, 270 X 230 X 16",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34514, -   , -   , -   ,  ,
,,1316102290,0,cylinder seal kits 009-09-037,24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34514, -   , -   , -   ,  ,
,,1316103720,2,"SEAL KIT, MAIN CYLINDER, 009-09-048-SK",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34514, -   , -   , -   ,  ,
,,1233100090,50,"LUG, 4 X 6mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34514, -   , -   , -   ,  ,
,,1248100020,1,"HYDROSTAT, IGR MECHANICAL, IGR35F, FANDIS ELECTRO",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34514, -   , -   , -   ,  ,
,,1233100180,30,"LUG, 6 X 10mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34514, -   , -   , -   ,  ,
,,1316106770,0,"O-RING, Ø3,53 x 317,7 (ID)",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34514, -   , -   , -   ,  ,
,,1323100020,1,"BREATHER, ½” NPT",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34514, -   , -   , -   ,  ,
,,1519110800,18,"CIRCLIP, EXTERNAL, Ø16 X 1, DIN 471",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34583, -   , -   , -   ,  ,
,,1010106350,1,"SANDPAPER, WATER, 1200 GRIT",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34583, -   , -   , -   ,  ,
,,1210100160,1,"VOLT METER, 0 - 600 V, 96 X 96 MM",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34583, -   , -   , -   ,  ,
,,1323101660,1,"FILTER, ASSEMBLY, 2245LEN0250-H10XLA00-V5,0-M-R6, R928030542",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34583, -   , -   , -   ,  ,
,,1713102670,3,"BELLOW RUBBER, LRB065, HYTEC",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-02,45954.34583, -   , -   , -   ,  ,
,,1112102170,16,"COMPENSATOR, TRBC-S, CUTTERS, CUT-15-326",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-04,45954.34653, -   , -   , -   ,  ,
,,1123100010,0,"WEDGE,  WEDGE BOLT, MSC, MSC-01-056",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-04,45954.34653, -   , -   , -   ,  ,
,,1112103780,40,"LOCKING RING, SMALL COVER, CUTTERS, CUT-15-520",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-04,45954.34653, -   , -   , -   ,  ,
,,1112100430,11,"COVER LOCKING BLOCK (SMALL) , CUTTERS, CUT-15-234",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-04,45954.34653, -   , -   , -   ,  ,
,,1525100380,50,"KEY, 70 X 25 X 25",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-04,45954.34653, -   , -   , -   ,  ,
,,1112102270,80,"PLUG, TRBC, CUTTERS, CUT-15-337",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-04,45954.34653, -   , -   , -   ,  ,
,,1112100460,74,"COVER LOCKING BLOCK (SMALL), CUTTERS, CUT-15-277",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-04,45954.34653, -   , -   , -   ,  ,
,,1112102260,298,"SHAFT SPACER, CUTTERS, CUT-15-338",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-04,45954.34653, -   , -   , -   ,  ,
,,1010100090,2,"BRAZING ROD, 3.2mm",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-05,45954.35069, -   , -   , -   ,  ,
,,1222100000,1,"FAN, ELECTRIC PANEL, 220 V, FF20A230UE, FANDIS ELECTRO",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-05,45954.35069, -   , -   , -   ,  ,
,,1010100390,3,"WELDING WIRE, 1.2mm, 6048",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-05,45954.35069, -   , -   , -   ,  ,
,,1010100300,4,"WELDING ROD, 3.15mm, GENERAL PURPOSE, MILD STEEL",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-05,45954.35069, -   , -   , -   ,  ,
,,1016101480,1,"MASKING PAPER, 450MM X 180M",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-05,45954.35069, -   , -   , -   ,  ,
,,1010107110,37,"WELDING WIRE, HARDFACE, 1.6mm, 2YA43-O, 15KG",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-11-05,45954.35069, -   , -   , -   ,  ,
,,1316100140,1,"SEAL KIT, PF2007-2190 AXIAL PISTON PUMP, KP1002-9010, DYNEX",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-03,45954.35208, -   , -   , -   ,  ,
,,1316105970,4,"SEAL, GEARSHIFT, CYLINDER, TTS-L35-45-7, HG380",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-03,45954.35208, -   , -   , -   ,  ,
,,1316103480,24,"O-RING, TEFLON, Ø4 X Ø38 (ID)",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-03,45954.35208, -   , -   , -   ,  ,
,,1523109100,259,"O-RING, Ø3.5 X 94 (ID)",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-03,45954.35208, -   , -   , -   ,  ,
,,1316100030,4,"SEAL KIT, MAIN CYLINDER, 61R-09-001-SK",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-03,45954.35208, -   , -   , -   ,  ,
,,1316101880,2,"SEAL KIT, PIPELOADER CYLINDER, 009-14-040-SK",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-03,45954.35208, -   , -   , -   ,  ,
,,1316106140,3,"SEAL KIT, GA, WATER SWIVEL, 1ST RED, RD6-03-089-SK",24102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,J-06-03,45954.35208, -   , -   , -   ,  ,
